algorithm,workload,variant,phase,entities,change_percent,work_rounds,repetition,samples,changed_entities,arithmetic_per_tick,recomputed_entities,mean_ns,median_ns,p95_ns,p99_ns,maximum_ns,throughput_per_s,cycles_per_tick,miss_100us,miss_1ms,miss_16_67ms,persistent_bytes,temporary_bytes,event_bytes,working_bytes,source_call_depth,checksum
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,8,1220,4096,24576,4096,47594.180,29500,71800,345100,5440200,21010.972,189247.060,40,6,0,147456,0,114688,262144,4,9074850961713985840
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,8,1220,4096,24576,4096,68277.377,30200,80000,681400,7287100,14646.140,190223.302,47,9,0,180224,0,114688,294912,3,9074850961713985840
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,8,1220,4096,24576,4096,19074.508,9100,27700,184500,2396700,52425.991,128596.075,21,3,0,98304,49152,0,147456,3,9074850961713985840
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,8,1220,4096,24576,4096,35.082,0,100,200,500,28504672.897,173841.589,0,0,0,147456,0,114688,262144,4,9074850961713985840
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,8,1220,4096,24576,4096,20995.328,18800,29700,73400,457300,47629.644,189268.848,6,0,0,180224,0,114688,294912,3,9074850961713985840
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,9,1220,4096,24576,4096,12489.262,12600,15800,34400,92800,80068.780,98203.878,0,0,0,98304,49152,0,147456,3,18417941813945620688
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,9,1220,4096,24576,4096,27025.984,26200,30700,43900,58100,37001.428,157155.184,0,0,0,147456,0,114688,262144,4,18417941813945620688
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,9,1220,4096,24576,4096,25948.934,25400,29200,44800,58300,38537.228,152906.709,0,0,0,180224,0,114688,294912,3,18417941813945620688
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,9,1220,4096,24576,4096,8106.885,8300,9200,21500,28400,123351.937,94518.139,0,0,0,98304,49152,0,147456,3,18417941813945620688
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,9,1220,4096,24576,4096,32.295,0,100,200,300,30964467.005,167845.538,0,0,0,147456,0,114688,262144,4,18417941813945620688
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,9,1220,4096,24576,4096,16691.721,16300,22000,43500,60900,59909.939,161557.543,0,0,0,180224,0,114688,294912,3,18417941813945620688
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,10,1220,4096,24576,4096,11724.508,12000,14600,27600,38700,85291.424,94534.620,0,0,0,98304,49152,0,147456,3,1538542506885654374
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,10,1220,4096,24576,4096,28188.115,27200,33000,49000,65900,35475.945,160916.153,0,0,0,147456,0,114688,262144,4,1538542506885654374
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,10,1220,4096,24576,4096,27452.377,26400,39000,68900,411300,36426.718,154464.948,6,0,0,180224,0,114688,294912,3,1538542506885654374
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,10,1220,4096,24576,4096,10383.361,10200,12900,33600,47000,96307.933,120289.394,0,0,0,98304,49152,0,147456,3,1538542506885654374
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,10,1220,4096,24576,4096,61.803,0,100,200,26600,16180371.353,180054.020,0,0,0,147456,0,114688,262144,4,1538542506885654374
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,10,1220,4096,24576,4096,22092.131,17400,39600,92100,908400,45264.986,180935.116,9,0,0,180224,0,114688,294912,3,1538542506885654374
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,1,11,1220,4096,24576,4096,26336.148,13600,33400,347600,3695200,37970.626,120808.295,19,4,0,98304,49152,0,147456,3,6066739374362316544
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,1,11,1220,4096,24576,4096,54857.623,29700,70100,530100,5487600,18229.007,195871.461,42,8,0,147456,0,114688,262144,4,6066739374362316544
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,1,11,1220,4096,24576,4096,46210.246,29200,89100,354900,2074600,21640.222,186933.956,53,4,0,180224,0,114688,294912,3,6066739374362316544
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,1,11,1220,4096,24576,4096,10835.738,9000,17600,53600,277500,92287.210,117324.955,4,0,0,98304,49152,0,147456,3,6066739374362316544
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,1,11,1220,4096,24576,4096,39.344,0,100,200,300,25416666.667,202178.402,0,0,0,147456,0,114688,262144,4,6066739374362316544
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,1,11,1220,4096,24576,4096,19214.098,16500,27600,52000,1392500,52045.117,167608.630,4,1,0,180224,0,114688,294912,3,6066739374362316544
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,1,305,4096,98304,4096,25671.803,18500,39100,203500,700000,38953.243,142434.003,8,0,0,98304,49152,0,147456,3,6468536381825013152
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,1,305,4096,98304,4096,58550.820,46500,76600,287500,1111200,17079.180,256225.223,9,1,0,147456,0,114688,262144,4,6468536381825013152
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,1,305,4096,98304,4096,56529.180,36200,109700,389800,1029900,17689.979,220204.170,20,1,0,180224,0,114688,294912,3,6468536381825013152
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,1,305,4096,98304,4096,18428.197,13600,26800,90800,738500,54264.669,142594.420,3,0,0,98304,49152,0,147456,3,6468536381825013152
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,1,305,4096,98304,4096,42.623,0,100,200,300,23461538.462,260334.118,0,0,0,147456,0,114688,262144,4,6468536381825013152
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,1,305,4096,98304,4096,26708.197,22800,46800,93300,257800,37441.689,203861.941,3,0,0,180224,0,114688,294912,3,6468536381825013152
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,2,305,4096,98304,4096,15892.459,15600,20800,36200,45900,62922.925,114779.911,0,0,0,98304,49152,0,147456,3,1310642647979234953
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,2,305,4096,98304,4096,45570.492,43000,63700,74900,124700,21944.025,226655.980,2,0,0,147456,0,114688,262144,4,1310642647979234953
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,2,305,4096,98304,4096,20363.607,19000,30700,37900,39800,49107.215,110413.603,0,0,0,180224,0,114688,294912,3,1310642647979234953
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,2,305,4096,98304,4096,7405.574,6500,12800,15300,31400,135033.426,76466.879,0,0,0,98304,49152,0,147456,3,1310642647979234953
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,2,305,4096,98304,4096,35.410,0,100,100,200,28240740.741,224423.731,0,0,0,147456,0,114688,262144,4,1310642647979234953
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,2,305,4096,98304,4096,17069.508,17000,23300,38500,51300,58583.996,141518.702,0,0,0,180224,0,114688,294912,3,1310642647979234953
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,3,305,4096,98304,4096,14240.000,15000,18600,34300,41900,70224.719,101524.298,0,0,0,98304,49152,0,147456,3,11126737937225347309
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,3,305,4096,98304,4096,49103.279,44100,64000,84700,551900,20365.239,248838.197,3,0,0,147456,0,114688,262144,4,11126737937225347309
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,3,305,4096,98304,4096,32330.820,31800,44200,66900,74500,30930.240,177946.420,0,0,0,180224,0,114688,294912,3,11126737937225347309
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,3,305,4096,98304,4096,10627.869,11300,14500,23800,41400,94092.241,104461.708,0,0,0,98304,49152,0,147456,3,11126737937225347309
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,3,305,4096,98304,4096,34.754,0,100,200,200,28773584.906,228530.128,0,0,0,147456,0,114688,262144,4,11126737937225347309
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,3,305,4096,98304,4096,13919.344,12200,21900,25600,40100,71842.465,120006.784,0,0,0,180224,0,114688,294912,3,11126737937225347309
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,4,305,4096,98304,4096,9425.246,9100,9900,18500,20600,106098.028,67515.397,0,0,0,98304,49152,0,147456,3,3758478819171976644
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,4,305,4096,98304,4096,43714.098,41800,51200,66900,81700,22875.915,202175.607,0,0,0,147456,0,114688,262144,4,3758478819171976644
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,4,305,4096,98304,4096,24170.492,18800,37000,42700,668400,41372.762,128042.964,1,0,0,180224,0,114688,294912,3,3758478819171976644
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,4,305,4096,98304,4096,7517.049,6500,12200,14600,37800,133030.924,74206.007,0,0,0,98304,49152,0,147456,3,3758478819171976644
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,4,305,4096,98304,4096,23.607,0,100,100,100,42361111.111,214166.452,0,0,0,147456,0,114688,262144,4,3758478819171976644
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,4,305,4096,98304,4096,13223.279,12100,22000,25400,27100,75624.210,111886.030,0,0,0,180224,0,114688,294912,3,3758478819171976644
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,5,305,4096,98304,4096,12179.672,9600,17800,33000,43800,82104.016,87243.974,0,0,0,98304,49152,0,147456,3,3528089961810563023
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,5,305,4096,98304,4096,43424.262,42400,53100,60200,65400,23028.601,214882.787,0,0,0,147456,0,114688,262144,4,3528089961810563023
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,5,305,4096,98304,4096,28837.049,29200,34300,49100,53800,34677.612,161025.905,0,0,0,180224,0,114688,294912,3,3528089961810563023
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,5,305,4096,98304,4096,11360.656,11000,12600,27800,29000,88023.088,111527.882,0,0,0,98304,49152,0,147456,3,3528089961810563023
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,5,305,4096,98304,4096,29.508,0,100,100,200,33888888.889,222185.233,0,0,0,147456,0,114688,262144,4,3528089961810563023
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,5,305,4096,98304,4096,18187.541,16900,24000,98400,220700,54982.694,152213.731,2,0,0,180224,0,114688,294912,3,3528089961810563023
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,6,305,4096,98304,4096,13643.279,14400,17300,33200,54500,73296.165,99084.354,0,0,0,98304,49152,0,147456,3,2047023512761519076
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,6,305,4096,98304,4096,43830.492,42600,51600,60500,66300,22815.167,216778.033,0,0,0,147456,0,114688,262144,4,2047023512761519076
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,6,305,4096,98304,4096,23202.295,19500,34400,45700,51700,43099.185,126559.354,0,0,0,180224,0,114688,294912,3,2047023512761519076
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,6,305,4096,98304,4096,8449.836,6700,13400,29800,43500,118345.491,81186.367,0,0,0,98304,49152,0,147456,3,2047023512761519076
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,6,305,4096,98304,4096,27.541,0,100,100,200,36309523.810,222476.233,0,0,0,147456,0,114688,262144,4,2047023512761519076
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,6,305,4096,98304,4096,19266.885,20100,23200,35900,42400,51902.525,160264.826,0,0,0,180224,0,114688,294912,3,2047023512761519076
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,7,305,4096,98304,4096,16739.344,16000,21800,48100,154600,59739.497,117196.223,1,0,0,98304,49152,0,147456,3,4413648701964228133
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,7,305,4096,98304,4096,50276.393,44200,65900,163300,674600,19890.050,238528.715,5,0,0,147456,0,114688,262144,4,4413648701964228133
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,7,305,4096,98304,4096,31045.246,29800,48500,80500,100500,32211.051,171354.072,1,0,0,180224,0,114688,294912,3,4413648701964228133
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,7,305,4096,98304,4096,11344.262,11200,12500,16400,29700,88150.289,114408.072,0,0,0,98304,49152,0,147456,3,4413648701964228133
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,7,305,4096,98304,4096,38.361,0,100,200,500,26068376.068,219077.459,0,0,0,147456,0,114688,262144,4,4413648701964228133
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,7,305,4096,98304,4096,18341.967,19500,24500,39800,41200,54519.779,152112.967,0,0,0,180224,0,114688,294912,3,4413648701964228133
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,8,305,4096,98304,4096,16251.475,16000,19200,31900,34700,61532.875,117586.728,0,0,0,98304,49152,0,147456,3,8336230920972446310
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,8,305,4096,98304,4096,44580.328,43700,51100,66900,73800,22431.419,218200.721,0,0,0,147456,0,114688,262144,4,8336230920972446310
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,8,305,4096,98304,4096,24581.311,20900,33600,45100,65700,40681.312,136007.023,0,0,0,180224,0,114688,294912,3,8336230920972446310
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,8,305,4096,98304,4096,9219.016,7300,14400,26500,38700,108471.442,91176.259,0,0,0,98304,49152,0,147456,3,8336230920972446310
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,8,305,4096,98304,4096,36.393,0,100,200,400,27477477.477,250289.492,0,0,0,147456,0,114688,262144,4,8336230920972446310
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,8,305,4096,98304,4096,24518.689,22800,46100,70500,95100,40785.216,203340.885,0,0,0,180224,0,114688,294912,3,8336230920972446310
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,9,305,4096,98304,4096,17794.098,18700,23000,42000,46800,56198.408,128274.285,0,0,0,98304,49152,0,147456,3,5689186829916459106
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,9,305,4096,98304,4096,50961.639,48000,71400,88300,132500,19622.603,251183.672,3,0,0,147456,0,114688,262144,4,5689186829916459106
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,9,305,4096,98304,4096,34020.000,33500,51100,63500,75500,29394.474,185600.816,0,0,0,180224,0,114688,294912,3,5689186829916459106
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,9,305,4096,98304,4096,9896.393,7800,15000,27100,60100,101046.912,96432.993,0,0,0,98304,49152,0,147456,3,5689186829916459106
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,9,305,4096,98304,4096,34.426,0,100,200,500,29047619.048,240105.597,0,0,0,147456,0,114688,262144,4,5689186829916459106
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,9,305,4096,98304,4096,22873.443,21900,28100,50300,208300,43718.823,188717.292,1,0,0,180224,0,114688,294912,3,5689186829916459106
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,4,10,305,4096,98304,4096,18352.787,17100,24000,43900,148400,54487.638,128707.052,1,0,0,98304,49152,0,147456,3,10119902225222334177
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,4,10,305,4096,98304,4096,51166.557,44300,73200,157300,295800,19544.016,239166.666,10,0,0,147456,0,114688,262144,4,10119902225222334177
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,4,10,305,4096,98304,4096,44229.508,31000,67900,340600,1193500,22609.340,195641.702,8,1,0,180224,0,114688,294912,3,10119902225222334177
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,4,10,305,4096,98304,4096,12365.246,11500,16300,37600,128400,80871.825,123931.613,1,0,0,98304,49152,0,147456,3,10119902225222334177
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,4,10,305,4096,98304,4096,38.033,0,100,200,300,26293103.448,243901.066,0,0,0,147456,0,114688,262144,4,10119902225222334177
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,4,10,305,4096,98304,4096,29169.836,20800,49900,240500,639200,34281.989,194598.318,5,0,0,180224,0,114688,294912,3,10119902225222334177
